id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3966,39524,Queens,Flushing,40.780608,-73.907151,Private room,45.83,7,26,2024-04-03,1.52,2,79
3967,91471,Manhattan,Lower East Side,40.779076,-73.94465,Private room,140.21,7,14,2023-07-19,0.33,5,246
3968,2402,Manhattan,Upper East Side,40.788952,-73.972692,Private room,59.15,14,5,2024-04-15,1.27,1,228
3969,54420,Brooklyn,Greenpoint,40.676045,-74.005974,Private room,109.85,14,11,2024-08-21,0.16,3,195
3970,3639,Manhattan,Chelsea,40.765957,-73.975104,Entire home/apt,345.11,1,17,2024-03-21,2.5,2,252
3971,30422,Staten Island,St. George,40.593064,-74.112274,Entire home/apt,193.91,3,24,2024-05-05,2.45,5,17
3972,71249,Brooklyn,Williamsburg,40.683754,-73.863034,Private room,88.83,30,11,2023-07-02,1.17,1,104
3973,45400,Manhattan,Harlem,40.815204,-73.955295,Entire home/apt,339.12,14,10,2024-06-12,0.06,1,36
3974,67637,Brooklyn,Bed-Stuy,40.751699,-74.003643,Entire home/apt,136.04,30,7,2023-12-26,0.49,1,74
3975,61320,Manhattan,Upper East Side,40.760116,-73.960841,Entire home/apt,249.73,2,22,2024-08-25,0.22,1,261
3976,16545,Bronx,Riverdale,40.77774,-73.879319,Private room,29.56,7,35,2024-01-15,1.11,1,32
3977,93552,Manhattan,Midtown,40.798524,-73.942933,Entire home/apt,266.41,14,9,2024-08-25,0.16,1,35
3978,80993,Brooklyn,Crown Heights,40.662947,-73.983197,Private room,84.96,7,25,2024-06-17,3.06,3,238
3979,79537,Manhattan,Chelsea,40.789509,-73.992671,Private room,162.31,3,2,2023-03-19,2.85,1,94
3980,93350,Brooklyn,Greenpoint,40.667803,-73.94468,Entire home/apt,149.61,2,29,2024-01-27,0.25,1,179
3981,93313,Queens,Forest Hills,40.725961,-73.78782,Private room,74.44,2,6,2023-05-24,1.78,1,136
3982,51073,Queens,Flushing,40.661439,-73.853059,Private room,63.01,5,17,2024-05-01,1.79,1,78
3983,76661,Manhattan,Chelsea,40.768158,-74.003602,Private room,126.12,14,16,2024-03-18,0.76,1,284
3984,93454,Manhattan,Harlem,40.789937,-73.953307,Private room,148.7,7,42,2024-04-23,0.25,1,131
3985,52144,Queens,Jamaica,40.791905,-73.8159,Entire home/apt,146.35,30,15,2024-05-07,0.21,3,215
3986,25204,Bronx,South Bronx,40.80425,-73.827584,Private room,73.76,14,27,2024-03-30,2.02,1,215
3987,17448,Manhattan,Harlem,40.795878,-73.966852,Entire home/apt,274.43,3,11,2024-08-25,0.37,1,107
3988,79198,Brooklyn,Bed-Stuy,40.782859,-73.945786,Shared room,46.95,7,8,2024-07-27,1.39,1,189
3989,91753,Manhattan,Tribeca,40.777962,-73.979196,Private room,133.95,3,30,2024-07-20,3.01,1,158
3990,93182,Queens,Astoria,40.60333,-73.741993,Private room,54.1,14,6,2024-06-07,1.35,1,195
3991,89353,Manhattan,Upper East Side,40.78099,-73.961001,Entire home/apt,249.38,14,40,2024-05-22,5.47,1,359
3992,43600,Manhattan,Hell Kitchen,40.819938,-73.979015,Entire home/apt,648.99,1,10,2024-01-03,1.56,1,299
3993,93201,Queens,Jamaica,40.541159,-73.756414,Entire home/apt,99.96,3,20,2024-07-31,0.57,1,275
3994,71825,Manhattan,Tribeca,40.786437,-73.985849,Entire home/apt,257.62,2,9,2024-04-03,2.87,1,5
3995,80684,Brooklyn,Bed-Stuy,40.702036,-73.897034,Entire home/apt,164.43,1,22,2024-07-06,0.56,1,300
3996,4039,Brooklyn,Bed-Stuy,40.621403,-73.96228,Entire home/apt,173.93,3,12,2024-04-24,5.34,20,196
3997,23729,Manhattan,Harlem,40.812635,-73.985632,Entire home/apt,252.26,14,6,2024-03-08,0.97,1,58
3998,65021,Manhattan,Hell Kitchen,40.784433,-74.023688,Hotel room,241.53,7,32,2024-03-28,4.59,2,206
3999,33215,Brooklyn,Bushwick,40.589289,-73.934749,Entire home/apt,96.88,5,14,2024-07-20,0.3,1,80
4000,79882,Manhattan,Hell Kitchen,40.80766,-73.998441,Shared room,122.65,7,20,2024-01-23,0.02,1,334
4001,72723,Brooklyn,Crown Heights,40.682674,-73.966743,Shared room,69.55,1,12,2024-02-24,0.33,1,280
4002,41435,Queens,Jamaica,40.804447,-73.892324,Private room,43.79,1,18,2023-05-07,0.16,1,106
4003,69399,Queens,Jamaica,40.762606,-73.847195,Private room,29.05,1,10,2024-03-05,1.99,3,117
4004,11033,Manhattan,Upper East Side,40.787561,-73.969821,Entire home/apt,194.83,3,49,2024-01-16,0.46,2,141
4005,39383,Manhattan,Midtown,40.778064,-73.961644,Private room,130.68,2,18,2023-11-07,1.53,1,347
4006,77756,Manhattan,Harlem,40.783973,-73.973856,Entire home/apt,808.42,30,56,2024-08-12,1.66,2,364
4007,64674,Manhattan,Midtown,40.775972,-73.969648,Entire home/apt,357.9,1,14,2024-01-31,1.75,3,40
4008,9009,Brooklyn,Greenpoint,40.691523,-74.003549,Private room,46.59,2,7,2024-06-24,2.68,1,179
4009,77890,Brooklyn,Bed-Stuy,40.657232,-74.007511,Entire home/apt,145.71,1,17,2023-10-26,0.24,1,291
4010,11016,Manhattan,Tribeca,40.782303,-73.983047,Private room,140.97,5,16,2024-05-07,0.08,1,207
4011,2551,Manhattan,Tribeca,40.798516,-73.957745,Entire home/apt,318.76,7,0,,0.0,1,354
4012,60518,Manhattan,Chelsea,40.764645,-73.971246,Entire home/apt,170.21,14,10,2024-03-29,0.16,1,174
4013,46828,Brooklyn,Park Slope,40.716511,-73.954718,Entire home/apt,181.91,3,14,2024-07-09,0.72,1,275
4014,55999,Manhattan,Lower East Side,40.768536,-73.993048,Entire home/apt,216.14,5,6,2024-02-25,5.13,1,240
4015,81299,Brooklyn,Williamsburg,40.729456,-73.890037,Entire home/apt,123.47,5,12,2024-08-26,0.65,1,71
4016,36951,Manhattan,Lower East Side,40.778941,-73.955877,Entire home/apt,319.51,2,29,2023-12-28,0.9,1,115
4017,81090,Queens,Long Island City,40.490983,-73.688696,Entire home/apt,196.25,5,19,2024-07-31,2.53,1,159
4018,63453,Queens,Astoria,40.715644,-73.783558,Private room,100.79,3,9,2024-07-17,3.76,1,118
4019,74997,Manhattan,Hell Kitchen,40.77669,-73.943286,Entire home/apt,362.39,1,44,2024-09-01,5.33,1,133
4020,33713,Manhattan,Lower East Side,40.761885,-73.941711,Private room,118.02,7,29,2024-06-26,2.63,1,77
4021,41796,Brooklyn,Park Slope,40.701976,-73.90684,Entire home/apt,255.52,3,20,2024-06-05,1.05,2,161
4022,23478,Manhattan,Upper East Side,40.776516,-73.997364,Private room,162.95,7,23,2024-07-16,0.39,1,203
4023,83389,Brooklyn,Greenpoint,40.734031,-73.925515,Entire home/apt,202.57,5,21,2024-07-16,1.37,20,33
4024,43858,Queens,Long Island City,40.83713,-73.810402,Entire home/apt,112.75,3,13,2023-07-27,0.33,1,15
4025,56096,Brooklyn,Williamsburg,40.653046,-73.860915,Entire home/apt,157.39,30,14,2024-06-22,0.09,1,290
4026,1069,Queens,Flushing,40.881152,-73.794152,Entire home/apt,148.32,2,22,2024-01-15,3.78,5,234
4027,3170,Manhattan,Hell Kitchen,40.768045,-73.954989,Private room,382.13,7,6,2024-07-15,0.99,1,313
4028,10842,Manhattan,Tribeca,40.77802,-73.959215,Entire home/apt,324.88,2,28,2023-11-08,1.06,1,282
4029,43798,Brooklyn,Greenpoint,40.662643,-73.850359,Hotel room,112.77,14,22,2024-02-11,1.41,1,29
4030,37442,Manhattan,Upper East Side,40.76911,-73.961589,Entire home/apt,206.44,7,3,2023-12-22,0.9,1,227
4031,74564,Brooklyn,Park Slope,40.648878,-73.96109,Entire home/apt,157.71,14,7,2024-05-20,0.88,2,351
4032,20675,Manhattan,Midtown,40.774859,-73.956428,Private room,344.03,5,4,2023-08-18,3.7,2,47
4033,15482,Manhattan,Harlem,40.801467,-73.960045,Entire home/apt,245.49,7,11,2024-06-09,2.54,1,359
4034,62280,Staten Island,Stapleton,40.574101,-74.144593,Private room,71.29,1,8,2024-03-20,0.36,20,300
4035,16421,Manhattan,Midtown,40.801054,-73.952614,Entire home/apt,247.79,14,26,2024-03-02,0.52,2,339
4036,10865,Staten Island,St. George,40.444986,-74.161089,Private room,55.06,1,27,2023-03-04,1.62,1,309
4037,21535,Staten Island,New Dorp,40.568287,-74.12343,Entire home/apt,136.16,7,15,2024-08-06,1.27,1,254
4038,13042,Queens,Flushing,40.722858,-73.737365,Private room,57.28,7,8,2024-08-06,2.18,1,352
4039,81107,Brooklyn,Bushwick,40.61348,-73.928597,Private room,74.28,5,20,2024-05-13,1.95,1,35
4040,31287,Brooklyn,Bed-Stuy,40.732212,-74.032663,Entire home/apt,372.8,1,26,2023-06-10,1.85,1,280
4041,92526,Queens,Forest Hills,40.929291,-73.699629,Entire home/apt,213.5,2,12,2024-08-29,3.18,1,138
4042,33564,Manhattan,Chelsea,40.783127,-73.987768,Entire home/apt,395.14,3,17,2024-07-05,2.18,1,258
4043,9003,Brooklyn,Park Slope,40.667695,-73.939172,Hotel room,197.3,2,27,2024-07-03,0.42,1,196
4044,82551,Brooklyn,Williamsburg,40.70464,-73.85416,Entire home/apt,230.75,3,9,2024-06-28,3.09,1,234
4045,36515,Brooklyn,Bed-Stuy,40.649634,-73.910437,Entire home/apt,430.35,3,12,2024-08-28,0.61,1,299
4046,71783,Brooklyn,Greenpoint,40.600654,-73.969016,Entire home/apt,195.4,3,30,2023-10-23,3.63,1,328
4047,34672,Manhattan,Tribeca,40.790634,-73.957375,Entire home/apt,362.8,7,27,2024-08-31,2.61,3,175
4048,71576,Brooklyn,Greenpoint,40.633006,-73.970648,Private room,53.73,30,2,2024-05-08,0.12,1,74
4049,35056,Queens,Flushing,40.845045,-73.701947,Shared room,29.12,1,32,2024-08-22,2.21,1,258
4050,18695,Manhattan,Upper East Side,40.787269,-74.015933,Entire home/apt,178.15,5,18,2023-11-18,1.04,3,71
4051,67285,Bronx,Riverdale,40.970357,-73.865797,Private room,90.56,5,13,2023-12-29,5.67,1,355
4052,83265,Brooklyn,Park Slope,40.659446,-73.975542,Private room,34.58,5,3,2024-01-15,0.92,1,310
4053,63776,Queens,Long Island City,40.758309,-73.763973,Entire home/apt,122.6,1,5,2024-01-06,0.1,1,72
4054,57363,Brooklyn,Park Slope,40.735238,-73.999764,Entire home/apt,57.98,7,5,2023-04-13,0.52,1,99
4055,10362,Queens,Flushing,40.7032,-73.632456,Private room,51.63,14,4,2024-05-27,0.84,1,214
4056,34652,Manhattan,Harlem,40.787592,-73.97465,Shared room,66.56,30,14,2023-09-12,1.34,1,194
4057,59410,Queens,Flushing,40.652871,-73.754425,Private room,125.29,14,12,2024-07-27,0.25,1,42
4058,6443,Manhattan,Harlem,40.80372,-73.953708,Entire home/apt,337.52,5,40,2024-05-16,1.09,1,127
4059,90182,Queens,Flushing,40.707496,-73.766,Entire home/apt,103.19,7,18,2024-08-31,0.99,1,185
4060,3700,Staten Island,Stapleton,40.663083,-74.107365,Entire home/apt,151.95,2,35,2024-07-03,2.72,1,361
4061,94421,Manhattan,Upper East Side,40.767417,-74.02212,Shared room,81.58,1,9,2024-05-14,0.54,10,248
4062,59505,Manhattan,Midtown,40.789035,-73.955229,Private room,146.18,2,10,2023-06-27,0.9,1,15
4063,68247,Queens,Jamaica,40.641062,-73.795603,Private room,44.5,1,24,2024-06-25,0.74,1,315
4064,34395,Manhattan,Upper East Side,40.777826,-73.969114,Entire home/apt,193.82,7,20,2024-02-14,1.5,1,54
4065,55699,Queens,Jamaica,40.684624,-73.691659,Entire home/apt,103.52,14,16,2023-10-14,2.71,2,173
4066,67991,Manhattan,Midtown,40.786059,-73.98878,Entire home/apt,293.4,7,15,2024-06-22,1.69,10,71
4067,4783,Manhattan,Lower East Side,40.801449,-73.996484,Entire home/apt,297.11,30,15,2024-07-30,0.94,1,298
4068,66599,Staten Island,New Dorp,40.643725,-74.110558,Entire home/apt,183.97,2,38,2024-03-24,1.52,1,256
4069,26038,Brooklyn,Williamsburg,40.761587,-73.953695,Entire home/apt,223.97,14,19,2024-07-03,0.58,1,318
4070,57348,Queens,Astoria,40.688511,-73.788178,Entire home/apt,48.75,1,16,2024-02-24,0.23,1,42
4071,52697,Manhattan,Hell Kitchen,40.781411,-73.984255,Shared room,89.97,14,5,2024-08-06,0.58,1,87
4072,69935,Brooklyn,Park Slope,40.644983,-73.966182,Private room,53.75,30,33,2024-08-03,0.88,5,140
4073,76784,Brooklyn,Bed-Stuy,40.608,-73.903522,Entire home/apt,130.47,14,16,2024-02-12,0.87,1,185
4074,51710,Brooklyn,Crown Heights,40.675062,-73.962703,Entire home/apt,138.74,5,8,2022-11-18,2.01,1,77
4075,60702,Brooklyn,Park Slope,40.611579,-74.013822,Entire home/apt,147.25,5,34,2024-07-12,4.13,1,201
4076,64307,Brooklyn,Park Slope,40.794355,-73.981835,Private room,55.38,3,10,2024-01-20,0.74,1,3
4077,30102,Brooklyn,Williamsburg,40.714832,-73.934442,Private room,104.14,14,28,2024-04-18,0.14,1,254
4078,91347,Manhattan,Lower East Side,40.727596,-73.935351,Private room,81.9,30,33,2023-10-03,0.05,1,160
4079,72310,Queens,Long Island City,40.782927,-73.856314,Private room,83.04,2,7,2024-06-05,0.01,1,110
4080,93401,Manhattan,Tribeca,40.782533,-73.994184,Entire home/apt,704.68,30,1,2022-11-30,4.17,1,140
4081,98250,Brooklyn,Crown Heights,40.787773,-73.998659,Entire home/apt,112.82,7,24,2024-08-17,8.15,1,263
4082,63428,Manhattan,Tribeca,40.772638,-73.985791,Entire home/apt,257.02,14,2,2022-08-12,0.08,1,327
4083,41505,Brooklyn,Williamsburg,40.683023,-73.861981,Entire home/apt,69.97,2,3,2023-09-30,0.67,1,350
4084,29305,Brooklyn,Bed-Stuy,40.785562,-73.96814,Private room,85.11,30,8,2023-09-05,1.66,2,248
4085,54671,Manhattan,Chelsea,40.790665,-73.969562,Entire home/apt,372.43,5,20,2023-10-05,0.3,1,340
4086,87161,Manhattan,Chelsea,40.763468,-73.922749,Entire home/apt,384.22,14,23,2023-09-11,1.35,1,329
4087,53681,Manhattan,Chelsea,40.810355,-73.967418,Entire home/apt,297.05,3,27,2023-11-03,2.52,10,276
4088,95214,Brooklyn,Bed-Stuy,40.773113,-73.871474,Hotel room,205.51,1,14,2023-07-16,2.93,1,310
4089,5817,Queens,Astoria,40.734749,-73.768823,Entire home/apt,398.71,5,12,2024-05-13,1.84,1,62
4090,14545,Manhattan,Upper East Side,40.813343,-73.990123,Private room,285.64,5,19,2023-04-16,0.13,1,343
4091,68378,Brooklyn,Bushwick,40.778621,-73.957707,Entire home/apt,155.79,30,8,2024-06-06,0.64,2,316
4092,19338,Manhattan,Chelsea,40.813594,-73.971305,Entire home/apt,161.18,2,25,2024-01-11,5.13,1,347
4093,93005,Brooklyn,Bushwick,40.698456,-73.946259,Entire home/apt,163.21,1,51,2024-01-22,0.32,1,30
4094,15867,Bronx,Riverdale,40.818208,-73.878303,Private room,37.25,30,8,2023-10-28,0.91,10,75
4095,57888,Manhattan,Upper East Side,40.810682,-74.017483,Entire home/apt,344.98,5,19,2024-01-04,0.61,5,300
4096,96177,Brooklyn,Park Slope,40.603862,-73.987728,Private room,59.85,3,36,2024-08-26,0.35,1,151
4097,2676,Manhattan,Chelsea,40.761533,-73.941,Entire home/apt,279.73,7,6,2024-01-04,0.59,1,62
4098,5724,Manhattan,Tribeca,40.808254,-73.959359,Entire home/apt,402.69,5,1,2024-08-28,0.32,1,27
4099,7679,Manhattan,Lower East Side,40.770344,-73.944499,Shared room,77.8,14,14,2024-04-17,3.15,1,337
4100,22438,Manhattan,Lower East Side,40.751337,-73.92836,Entire home/apt,197.24,2,19,2023-10-09,0.29,1,32
4101,22618,Brooklyn,Bed-Stuy,40.637122,-73.959922,Private room,153.59,5,10,2023-10-19,1.47,10,270
4102,11172,Brooklyn,Greenpoint,40.652439,-74.008586,Private room,45.28,2,26,2023-10-06,4.28,1,155
4103,68914,Brooklyn,Williamsburg,40.793707,-73.896866,Entire home/apt,168.41,1,20,2024-03-19,4.58,5,283
4104,42918,Manhattan,Hell Kitchen,40.807409,-73.995673,Private room,141.62,5,16,2024-07-27,1.38,1,39
4105,93024,Manhattan,Upper East Side,40.786719,-73.960779,Entire home/apt,289.84,3,34,2024-04-27,0.47,1,331
4106,51579,Brooklyn,Greenpoint,40.694445,-74.013822,Entire home/apt,206.37,5,15,2024-04-24,0.43,1,342
4107,92919,Bronx,Riverdale,40.898575,-73.858722,Entire home/apt,138.89,7,18,2024-06-23,2.06,1,343
4108,5642,Manhattan,Hell Kitchen,40.764001,-74.008305,Private room,141.97,3,8,2024-05-25,5.92,1,57
4109,73140,Queens,Astoria,40.776733,-73.598864,Entire home/apt,124.29,7,11,2023-08-28,0.12,1,361
4110,13013,Brooklyn,Crown Heights,40.617285,-73.933973,Private room,81.56,5,24,2024-04-23,2.34,3,12
4111,81136,Brooklyn,Greenpoint,40.74483,-74.020379,Shared room,42.28,3,55,2024-01-26,0.2,1,83
4112,37830,Brooklyn,Bed-Stuy,40.649403,-73.99581,Private room,131.55,3,3,2024-05-01,0.53,1,274
4113,55645,Manhattan,Upper East Side,40.802794,-73.94469,Private room,111.19,7,25,2024-03-13,1.25,1,25
4114,2962,Manhattan,Hell Kitchen,40.786281,-73.988035,Entire home/apt,404.1,1,27,2024-08-15,0.53,1,178
4115,39422,Brooklyn,Williamsburg,40.651633,-73.98203,Entire home/apt,193.46,7,56,2023-05-08,1.58,1,273
4116,95384,Manhattan,Chelsea,40.763555,-73.973241,Entire home/apt,233.8,3,25,2024-05-21,0.81,10,170
4117,6599,Bronx,South Bronx,40.873541,-73.840287,Private room,69.67,5,2,2023-12-28,0.37,1,295
4118,69591,Brooklyn,Park Slope,40.677706,-73.940777,Hotel room,107.64,5,8,2024-02-17,1.14,1,22
4119,26088,Manhattan,Hell Kitchen,40.781469,-73.997144,Shared room,104.56,1,15,2023-11-17,0.04,20,330
4120,26137,Brooklyn,Bushwick,40.687808,-73.979218,Private room,104.53,5,29,2024-08-26,2.03,1,314
4121,9193,Manhattan,Upper East Side,40.756153,-73.963786,Shared room,63.81,3,13,2023-04-28,1.11,1,325
4122,99383,Brooklyn,Bed-Stuy,40.641496,-73.930535,Entire home/apt,237.21,5,50,2023-10-19,4.4,1,234
4123,45186,Brooklyn,Bed-Stuy,40.729058,-74.001214,Private room,119.46,3,21,2023-10-15,0.16,20,99
4124,99016,Bronx,Mott Haven,40.849406,-73.955321,Shared room,48.62,5,45,2024-05-11,1.98,1,263
4125,26753,Queens,Long Island City,40.850803,-73.903625,Entire home/apt,211.93,1,37,2023-11-20,0.54,1,343
4126,34866,Brooklyn,Greenpoint,40.647311,-73.863897,Shared room,65.73,5,12,2024-03-31,0.7,1,265
4127,25838,Brooklyn,Park Slope,40.664129,-74.016044,Entire home/apt,122.3,2,7,2024-04-28,0.64,1,146
4128,60045,Bronx,Fordham,40.880454,-73.830273,Private room,144.86,2,43,2023-11-30,0.66,10,151
4129,11021,Manhattan,Chelsea,40.770436,-73.981699,Private room,82.14,30,2,2024-03-08,0.85,1,116
4130,98944,Manhattan,Harlem,40.774392,-73.97534,Shared room,118.41,3,28,2024-08-18,0.03,1,160
4131,2715,Manhattan,Hell Kitchen,40.745241,-73.974828,Entire home/apt,342.23,14,5,2024-06-26,2.81,1,359
4132,78239,Manhattan,Lower East Side,40.818778,-73.989119,Private room,90.03,3,19,2024-03-10,3.2,1,214
4133,68889,Brooklyn,Bushwick,40.64319,-74.015217,Private room,91.34,5,11,2023-07-08,0.06,1,100
4134,5551,Brooklyn,Crown Heights,40.71493,-73.872008,Entire home/apt,186.05,2,35,2023-05-04,2.24,1,174
4135,37187,Brooklyn,Greenpoint,40.749019,-74.019081,Private room,161.84,5,12,2023-10-09,0.11,1,118
4136,56399,Manhattan,Tribeca,40.793096,-73.942525,Private room,108.25,3,9,2024-07-11,2.47,1,61
4137,22276,Brooklyn,Park Slope,40.70878,-73.915495,Private room,86.45,30,5,2024-05-09,1.42,1,88
4138,8874,Manhattan,Tribeca,40.773667,-73.966798,Entire home/apt,113.13,7,52,2024-05-22,0.55,1,332
4139,22539,Brooklyn,Bushwick,40.752379,-73.924507,Entire home/apt,384.29,2,2,2024-05-21,1.43,1,9
4140,34029,Brooklyn,Greenpoint,40.603304,-73.971563,Private room,62.56,30,29,2024-08-23,1.06,1,80
4141,40808,Manhattan,Hell Kitchen,40.807286,-73.964705,Entire home/apt,328.23,2,8,2024-07-29,1.51,1,167
4142,5430,Manhattan,Chelsea,40.785481,-73.98228,Entire home/apt,276.55,7,6,2024-08-03,0.97,1,13
4143,27635,Manhattan,Upper East Side,40.806872,-73.937952,Shared room,77.89,14,11,2024-03-13,2.22,1,188
4144,97055,Queens,Forest Hills,40.829255,-73.679493,Entire home/apt,199.09,30,51,2024-05-29,0.07,1,202
4145,73447,Bronx,Mott Haven,40.826865,-73.889808,Private room,106.15,14,8,2024-06-23,0.63,1,255
4146,10139,Brooklyn,Greenpoint,40.668819,-73.941886,Entire home/apt,212.32,7,12,2024-05-19,1.23,2,173
4147,92172,Manhattan,Midtown,40.81172,-73.947882,Entire home/apt,374.28,2,20,2024-06-23,1.33,1,9
4148,92239,Brooklyn,Crown Heights,40.710508,-74.030071,Entire home/apt,219.0,14,7,2023-12-22,0.28,1,45
4149,96798,Brooklyn,Greenpoint,40.576919,-73.929772,Entire home/apt,288.45,2,14,2024-07-31,0.12,1,232
4150,29099,Queens,Jamaica,40.798621,-73.801265,Private room,59.83,2,4,2024-08-22,0.03,1,349
4151,60956,Manhattan,Chelsea,40.821398,-73.992849,Private room,221.4,3,13,2024-02-25,0.8,1,305
4152,99825,Manhattan,Lower East Side,40.758933,-73.984486,Entire home/apt,449.06,2,51,2024-07-16,0.6,1,235
4153,12340,Brooklyn,Greenpoint,40.636062,-73.912623,Entire home/apt,296.04,1,27,2024-02-29,1.26,1,79
4154,40686,Manhattan,Hell Kitchen,40.774666,-74.002157,Entire home/apt,221.16,2,5,2024-08-22,0.9,1,356
4155,48010,Manhattan,Lower East Side,40.800932,-74.006399,Entire home/apt,269.25,7,14,2024-07-12,0.75,1,122
4156,32044,Manhattan,Harlem,40.761676,-74.003654,Entire home/apt,316.95,1,34,2024-08-02,2.78,3,141
4157,74041,Brooklyn,Park Slope,40.690627,-73.933037,Shared room,31.21,7,13,2024-07-02,1.46,1,285
4158,74734,Queens,Jamaica,40.881516,-73.721794,Private room,136.27,7,5,2024-06-22,1.56,1,3
4159,23437,Bronx,Riverdale,40.916882,-73.85037,Private room,54.13,30,8,2024-05-01,0.72,1,294
4160,80367,Brooklyn,Crown Heights,40.619584,-73.936514,Entire home/apt,215.09,5,35,2024-04-22,2.25,3,311
4161,1870,Brooklyn,Bushwick,40.713745,-73.901972,Shared room,42.87,2,9,2024-03-06,0.25,1,276
4162,1892,Manhattan,Chelsea,40.773652,-73.961424,Private room,84.7,2,6,2024-06-21,0.77,1,149
4163,4188,Brooklyn,Bed-Stuy,40.622218,-74.006797,Private room,75.39,30,21,2024-04-18,0.07,1,67
4164,49937,Manhattan,Lower East Side,40.760784,-73.970707,Entire home/apt,314.39,2,10,2022-05-24,0.18,1,278
4165,83073,Brooklyn,Bed-Stuy,40.60753,-73.969685,Shared room,70.69,30,16,2024-07-21,0.13,1,248
4166,87277,Manhattan,Hell Kitchen,40.801158,-73.991783,Private room,153.63,7,29,2024-08-03,0.87,1,69
4167,21305,Manhattan,Lower East Side,40.773014,-73.969767,Private room,165.42,14,14,2023-10-05,1.79,1,280
4168,23329,Manhattan,Tribeca,40.788038,-73.981186,Entire home/apt,251.68,1,48,2024-05-29,0.56,2,57
4169,13645,Manhattan,Chelsea,40.798837,-73.959391,Entire home/apt,351.24,2,17,2023-09-30,0.04,1,317
4170,33777,Manhattan,Hell Kitchen,40.805897,-73.972832,Entire home/apt,521.18,2,14,2024-05-25,1.84,1,224
4171,37107,Manhattan,Upper East Side,40.772844,-73.984853,Entire home/apt,381.79,14,31,2024-08-29,0.35,1,78
4172,45060,Staten Island,Stapleton,40.594851,-74.165286,Private room,68.57,1,20,2024-06-09,1.92,1,276
4173,33148,Brooklyn,Bed-Stuy,40.64405,-73.971097,Entire home/apt,215.96,30,10,2024-03-16,0.01,1,314
4174,7164,Brooklyn,Bed-Stuy,40.637179,-73.932259,Entire home/apt,105.24,1,25,2024-05-18,0.56,1,208
4175,92994,Queens,Astoria,40.615193,-73.770659,Entire home/apt,94.82,30,18,2024-05-14,1.46,1,110
4176,74001,Staten Island,New Dorp,40.613327,-74.173435,Entire home/apt,119.0,2,33,2021-07-10,3.07,1,182
4177,68403,Brooklyn,Greenpoint,40.793522,-73.943143,Entire home/apt,191.16,5,20,2024-04-13,2.1,1,125
4178,92901,Queens,Jamaica,40.603293,-73.817399,Private room,85.85,2,1,2024-01-31,0.9,1,339
4179,21721,Manhattan,Upper East Side,40.784353,-73.962221,Private room,281.57,2,23,2024-01-16,1.9,1,71
4180,30554,Manhattan,Harlem,40.777951,-73.991431,Entire home/apt,385.05,14,6,2024-09-01,1.16,1,70
4181,74307,Brooklyn,Bushwick,40.612501,-73.983416,Entire home/apt,317.68,7,5,2024-04-10,2.52,1,192
4182,59893,Brooklyn,Greenpoint,40.644733,-74.012298,Entire home/apt,199.41,3,24,2023-01-17,2.22,1,2
4183,33364,Brooklyn,Bed-Stuy,40.634231,-73.904632,Entire home/apt,139.02,30,24,2023-12-26,5.59,1,37
4184,88704,Manhattan,Lower East Side,40.816068,-73.956091,Private room,140.71,30,10,2024-06-19,0.17,1,357
4185,67214,Manhattan,Midtown,40.809217,-73.951718,Private room,104.37,2,18,2024-06-12,0.62,1,225
4186,15906,Brooklyn,Park Slope,40.728188,-73.964468,Private room,179.05,7,0,,0.0,5,286
4187,51877,Manhattan,Midtown,40.785918,-73.979612,Private room,197.55,14,17,2024-06-28,1.49,5,327
4188,36278,Brooklyn,Williamsburg,40.665054,-73.94011,Entire home/apt,236.44,3,6,2024-03-06,1.64,1,114
4189,80002,Brooklyn,Park Slope,40.721014,-73.918801,Shared room,88.53,7,4,2024-08-14,0.34,1,24
4190,51536,Brooklyn,Greenpoint,40.66849,-73.940868,Private room,42.79,7,29,2024-07-02,0.82,1,283
4191,34762,Queens,Jamaica,40.762877,-73.741508,Shared room,51.24,5,26,2024-04-30,1.38,3,252
4192,97900,Queens,Long Island City,40.60668,-73.881091,Entire home/apt,85.25,14,22,2024-04-17,1.61,1,256
4193,16491,Brooklyn,Park Slope,40.744639,-73.947852,Shared room,53.84,1,7,2024-03-17,0.16,1,335
4194,23195,Brooklyn,Crown Heights,40.652755,-73.96001,Private room,84.75,1,6,2023-11-19,3.81,1,121
4195,49468,Brooklyn,Williamsburg,40.662378,-73.910724,Private room,125.09,7,20,2024-07-31,0.05,2,362
4196,55004,Manhattan,Upper East Side,40.76094,-73.970704,Entire home/apt,315.52,14,46,2024-07-18,5.41,3,47
4197,83259,Manhattan,Tribeca,40.788022,-73.963275,Private room,246.62,14,2,2023-08-28,0.57,1,356
4198,28909,Manhattan,Tribeca,40.787557,-73.960882,Shared room,63.67,1,13,2023-10-17,0.57,1,269
4199,45316,Brooklyn,Crown Heights,40.643838,-74.000708,Private room,127.48,2,32,2023-10-27,0.89,1,141
4200,11855,Brooklyn,Bushwick,40.82562,-73.962276,Private room,102.44,5,19,2024-07-21,1.78,1,169
4201,60970,Queens,Jamaica,40.713444,-73.740673,Shared room,21.06,5,1,2024-08-22,0.26,1,240
